Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
1510.0,2014,Sonoma County,high,not eligible,0.0,0,0.9565217391304348,22,0.0,0,0.043478260869565216,1,6041151000
1511.0,2014,Sonoma County,mid,not eligible,0.0,0,0.9230769230769231,36,0.0,0,0.07692307692307693,3,6041151100
1512.01,2014,Sonoma County,mod,eligible,0.5847457627118644,69,0.0,0,0.4152542372881356,49,0.0,0,6041151201
1512.03,2014,Sonoma County,mid,not eligible,0.0,0,0.8461538461538461,66,0.0,0,0.15384615384615385,12,6041151203
1512.04,2014,Sonoma County,mid,not eligible,0.0,0,0.8653846153846154,45,0.0,0,0.1346153846153846,7,6041151204
1513.01,2014,Sonoma County,mid,not eligible,0.0,0,0.7380952380952381,31,0.0,0,0.2619047619047619,11,6041151301
1513.05,2014,Sonoma County,mod,eligible,0.8125,39,0.0,0,0.1875,9,0.0,0,6041151305
1513.06,2014,Sonoma County,mid,not eligible,0.0,0,0.7125,57,0.0,0,0.2875,23,6041151306
1513.07,2014,Sonoma County,mid,not eligible,0.0,0,0.9019607843137255,92,0.0,0,0.09803921568627451,10,6041151307
1513.08,2014,Sonoma County,mid,not eligible,0.0,0,0.7678571428571429,43,0.0,0,0.23214285714285715,13,6041151308
1513.09,2014,Sonoma County,mid,not eligible,0.0,0,0.8,64,0.0,0,0.2,16,6041151309
1513.1,2014,Sonoma County,mid,not eligible,0.0,0,0.9473684210526315,36,0.0,0,0.05263157894736842,2,6041151310
1513.11,2014,Sonoma County,mid,not eligible,0.0,0,0.8,68,0.0,0,0.2,17,6041151311
1514.01,2014,Sonoma County,mod,eligible,0.8690476190476191,146,0.0,0,0.13095238095238096,22,0.0,0,6041151401
1514.02,2014,Sonoma County,mod,eligible,0.5630252100840336,67,0.0,0,0.4369747899159664,52,0.0,0,6041151402
1515.02,2014,Sonoma County,mid,not eligible,0.0,0,0.8165137614678899,89,0.0,0,0.1834862385321101,20,6041151502
1515.03,2014,Sonoma County,high,not eligible,0.0,0,1.0,57,0.0,0,0.0,0,6041151503
1515.04,2014,Sonoma County,high,not eligible,0.0,0,0.8679245283018868,46,0.0,0,0.1320754716981132,7,6041151504
1516.01,2014,Sonoma County,mid,not eligible,0.0,0,0.8,68,0.0,0,0.2,17,6041151601
1516.02,2014,Sonoma County,mid,not eligible,0.0,0,0.8064516129032258,75,0.0,0,0.1935483870967742,18,6041151602
1517.0,2014,Sonoma County,mid,not eligible,0.0,0,0.8831168831168831,68,0.0,0,0.11688311688311688,9,6041151700
1518.0,2014,Sonoma County,mid,not eligible,0.0,0,0.8837209302325582,76,0.0,0,0.11627906976744186,10,6041151800
1519.0,2014,Sonoma County,mid,not eligible,0.0,0,0.8421052631578947,32,0.0,0,0.15789473684210525,6,6041151900
1520.0,2014,Sonoma County,low,eligible,0.7368421052631579,14,0.0,0,0.2631578947368421,5,0.0,0,6041152000
1521.0,2014,Sonoma County,mod,eligible,0.7894736842105263,15,0.0,0,0.21052631578947367,4,0.0,0,6041152100
1522.01,2014,Sonoma County,mod,eligible,0.8695652173913043,40,0.0,0,0.13043478260869565,6,0.0,0,6041152201
1522.02,2014,Sonoma County,mod,eligible,0.69,69,0.0,0,0.31,31,0.0,0,6041152202
1522.03,2014,Sonoma County,mid,not eligible,0.0,0,0.9411764705882353,32,0.0,0,0.058823529411764705,2,6041152203
1523.0,2014,Sonoma County,mid,not eligible,0.0,0,0.9722222222222222,70,0.0,0,0.027777777777777776,2,6041152300
1524.0,2014,Sonoma County,high,not eligible,0.0,0,0.958904109589041,210,0.0,0,0.0410958904109589,9,6041152400
1525.01,2014,Sonoma County,mid,not eligible,0.0,0,0.8793103448275862,51,0.0,0,0.1206896551724138,7,6041152501
1525.02,2014,Sonoma County,mid,not eligible,0.0,0,0.7142857142857143,45,0.0,0,0.2857142857142857,18,6041152502
1526.0,2014,Sonoma County,high,not eligible,0.0,0,0.9459459459459459,140,0.0,0,0.05405405405405406,8,6041152600
1527.01,2014,Sonoma County,high,not eligible,0.0,0,0.8709677419354839,81,0.0,0,0.12903225806451613,12,6041152701
1527.02,2014,Sonoma County,mid,not eligible,0.0,0,0.8627450980392157,44,0.0,0,0.13725490196078433,7,6041152702
1528.01,2014,Sonoma County,mid,not eligible,0.0,0,0.8,72,0.0,0,0.2,18,6041152801
1528.02,2014,Sonoma County,mod,eligible,0.5633802816901409,40,0.0,0,0.43661971830985913,31,0.0,0,6041152802
1529.03,2014,Sonoma County,mod,eligible,0.6774193548387096,42,0.0,0,0.3225806451612903,20,0.0,0,6041152903
1529.04,2014,Sonoma County,mid,not eligible,0.0,0,0.8846153846153846,69,0.0,0,0.11538461538461539,9,6041152904
1529.05,2014,Sonoma County,mid,not eligible,0.0,0,0.9090909090909091,40,0.0,0,0.09090909090909091,4,6041152905
1529.06,2014,Sonoma County,mid,not eligible,0.0,0,0.8958333333333334,86,0.0,0,0.10416666666666667,10,6041152906
1530.01,2014,Sonoma County,mod,eligible,0.8153846153846154,53,0.0,0,0.18461538461538463,12,0.0,0,6041153001
1530.02,2014,Sonoma County,mod,eligible,0.726027397260274,53,0.0,0,0.273972602739726,20,0.0,0,6041153002
1530.03,2014,Sonoma County,mod,eligible,0.620253164556962,49,0.0,0,0.379746835443038,30,0.0,0,6041153003
1530.05,2014,Sonoma County,mid,not eligible,0.0,0,0.90625,87,0.0,0,0.09375,9,6041153005
1530.06,2014,Sonoma County,mid,not eligible,0.0,0,0.7888888888888889,71,0.0,0,0.2111111111111111,19,6041153006
1531.02,2014,Sonoma County,mod,eligible,0.6521739130434783,30,0.0,0,0.34782608695652173,16,0.0,0,6041153102
1531.03,2014,Sonoma County,mid,not eligible,0.0,0,0.8,28,0.0,0,0.2,7,6041153103
1531.04,2014,Sonoma County,mod,eligible,0.6666666666666666,14,0.0,0,0.3333333333333333,7,0.0,0,6041153104
1532.0,2014,Sonoma County,mid,not eligible,0.0,0,0.7916666666666666,76,0.0,0,0.20833333333333334,20,6041153200
1533.0,2014,Sonoma County,mod,eligible,0.7832167832167832,112,0.0,0,0.21678321678321677,31,0.0,0,6041153300
1534.01,2014,Sonoma County,mid,not eligible,0.0,0,0.8983050847457628,53,0.0,0,0.1016949152542373,6,6041153401
1534.03,2014,Sonoma County,high,not eligible,0.0,0,0.8823529411764706,45,0.0,0,0.11764705882352941,6,6041153403
1534.04,2014,Sonoma County,mid,not eligible,0.0,0,0.96,24,0.0,0,0.04,1,6041153404
1535.01,2014,Sonoma County,high,not eligible,0.0,0,1.0,52,0.0,0,0.0,0,6041153501
1535.02,2014,Sonoma County,high,not eligible,0.0,0,0.9354838709677419,29,0.0,0,0.06451612903225806,2,6041153502
1536.0,2014,Sonoma County,mid,not eligible,0.0,0,0.9423076923076923,49,0.0,0,0.057692307692307696,3,6041153600
1537.03,2014,Sonoma County,mod,eligible,0.8415841584158416,85,0.0,0,0.15841584158415842,16,0.0,0,6041153703
1537.04,2014,Sonoma County,mid,not eligible,0.0,0,0.8673469387755102,85,0.0,0,0.1326530612244898,13,6041153704
1537.05,2014,Sonoma County,mid,not eligible,0.0,0,0.8266666666666667,62,0.0,0,0.17333333333333334,13,6041153705
1537.06,2014,Sonoma County,mid,not eligible,0.0,0,0.84,63,0.0,0,0.16,12,6041153706
1538.01,2014,Sonoma County,mid,not eligible,0.0,0,0.9180327868852459,112,0.0,0,0.08196721311475409,10,6041153801
1538.04,2014,Sonoma County,high,not eligible,0.0,0,0.8518518518518519,46,0.0,0,0.14814814814814814,8,6041153804
1538.06,2014,Sonoma County,mid,not eligible,0.0,0,0.8979591836734694,44,0.0,0,0.10204081632653061,5,6041153806
1538.07,2014,Sonoma County,high,not eligible,0.0,0,0.9333333333333333,56,0.0,0,0.06666666666666667,4,6041153807
1538.08,2014,Sonoma County,mod,eligible,0.6785714285714286,38,0.0,0,0.32142857142857145,18,0.0,0,6041153808
1538.09,2014,Sonoma County,mid,not eligible,0.0,0,0.8653846153846154,45,0.0,0,0.1346153846153846,7,6041153809
1539.01,2014,Sonoma County,mid,not eligible,0.0,0,0.9263157894736842,88,0.0,0,0.07368421052631578,7,6041153901
1539.02,2014,Sonoma County,mid,not eligible,0.0,0,0.9473684210526315,54,0.0,0,0.05263157894736842,3,6041153902
1539.03,2014,Sonoma County,mid,not eligible,0.0,0,0.9310344827586207,54,0.0,0,0.06896551724137931,4,6041153903
1540.0,2014,Sonoma County,high,not eligible,0.0,0,0.9705882352941176,33,0.0,0,0.029411764705882353,1,6041154000
1541.0,2014,Sonoma County,mid,not eligible,0.0,0,0.9487179487179487,37,0.0,0,0.05128205128205128,2,6041154100
1542.01,2014,Sonoma County,mod,eligible,0.7441860465116279,32,0.0,0,0.2558139534883721,11,0.0,0,6041154201
1542.02,2014,Sonoma County,mid,not eligible,0.0,0,0.753968253968254,95,0.0,0,0.24603174603174602,31,6041154202
1543.02,2014,Sonoma County,mid,not eligible,0.0,0,0.968421052631579,92,0.0,0,0.031578947368421054,3,6041154302
1543.03,2014,Sonoma County,mid,not eligible,0.0,0,0.9626168224299065,103,0.0,0,0.037383177570093455,4,6041154303
1543.04,2014,Sonoma County,mid,not eligible,0.0,0,0.918918918918919,34,0.0,0,0.08108108108108109,3,6041154304
